datetime,voltage,air_temp,baro,humidity,air_temp_internal,voltage_backup
2022-07-05 09:00:00,16.7,6.1,763.6,92.3,21.3,16.7
2022-07-05 09:30:00,16.7,6.8,764.2,89.9,21.9,16.7
2022-07-05 10:00:00,16.6,7.2,763.8,88.8,22.3,16.7
2022-07-05 10:30:00,16.7,8.2,764.2,84.4,22.1,16.7
2022-07-05 11:00:00,16.7,8.6,763.4,83.3,22.5,16.7
2022-07-05 11:30:00,16.7,9.1,763.5,82.9,23.2,16.7
2022-07-05 12:00:00,16.7,9.5,762.9,80.2,23.4,16.7
2022-07-05 12:30:00,16.7,9.7,762.6,79,23.6,16.6
2022-07-05 13:00:00,16.7,9.4,761.9,83,23.3,16.7
2022-07-05 13:30:00,16.6,9,761.3,88.4,23.6,16.7
2022-07-05 14:00:00,16.7,9.1,761.1,90.1,24.2,16.7
2022-07-05 14:30:00,16.7,9.3,760.6,91.1,24.7,16.7
2022-07-05 15:00:00,16.7,9.1,760.2,92.4,24.9,16.7
2022-07-05 15:30:00,16.7,9.2,760,93.4,25.1,16.7
2022-07-05 16:00:00,16.7,9.1,760,94.4,25.5,16.7
2022-07-05 16:30:00,16.7,8.9,759.9,94.8,25.6,16.7
2022-07-05 17:00:00,16.7,8.7,759.2,95.5,25.4,16.7
2022-07-05 17:30:00,16.7,8.6,758.9,95.8,25.1,16.7
2022-07-05 18:00:00,16.6,8.5,759.2,96.2,25.3,16.7
2022-07-05 18:30:00,16.7,8.4,759.1,96.8,25.3,16.6
2022-07-05 19:00:00,16.7,8.1,758.7,97.2,25,16.7
2022-07-05 19:30:00,16.7,8,758.4,97.3,25,16.7
2022-07-05 20:00:00,16.7,7.8,757.8,97.9,24.7,16.7
2022-07-05 20:30:00,16.7,7.3,757.7,98.1,24.6,16.6
2022-07-05 21:00:00,16.7,6.7,757.5,98.6,24.1,16.7
2022-07-05 21:30:00,16.7,6.1,756.9,98.8,23.4,16.7
2022-07-05 22:00:00,16.7,5.4,757.3,98.9,22.8,16.6
2022-07-05 22:30:00,16.7,5.1,757.4,100,22.4,16.7
2022-07-05 23:00:00,16.7,6.8,757.1,99.3,22.8,16.7
2022-07-05 23:30:00,16.7,6.3,757.4,93.8,23,16.6
2022-07-06 00:00:00,16.6,6.6,757.6,89.5,22.2,16.7
2022-07-06 00:30:00,16.6,7.7,757.5,78.7,21.6,16.7
2022-07-06 01:00:00,16.6,8.8,757.7,70.2,21.6,16.7
2022-07-06 01:30:00,16.7,5.9,758.4,84.5,21.2,16.6
2022-07-06 02:00:00,16.7,7.6,758.3,74.9,21.2,16.7
2022-07-06 02:30:00,16.6,9.3,758.8,64.1,21.4,16.7
2022-07-06 03:00:00,16.7,9.3,758.9,62.9,21.6,16.7
2022-07-06 03:30:00,16.7,7.2,759.7,72,21.3,16.7
2022-07-06 04:00:00,16.6,5.9,759.3,77.4,21.1,16.7
2022-07-06 04:30:00,16.6,4.5,759.5,86.5,20.6,16.7
2022-07-06 05:00:00,16.7,7.1,759.9,71.2,20.7,16.7
2022-07-06 05:30:00,16.7,8,760.3,66,21,16.7
2022-07-06 06:00:00,16.7,6.7,760.4,71.7,21,16.7
2022-07-06 06:30:00,16.7,6.1,760.5,73.7,20.8,16.7
2022-07-06 07:00:00,16.7,5.7,761.7,74.8,20.8,16.7
2022-07-06 07:30:00,16.7,4,761.6,84.5,20.4,16.7
2022-07-06 08:00:00,16.7,3.3,762.4,89.2,20.1,16.6
2022-07-06 08:30:00,16.7,4.6,763,86.5,20.3,16.7
2022-07-06 09:00:00,16.7,8.1,763.7,75,20.9,16.7
2022-07-06 09:30:00,16.7,10.7,763.9,66.7,21.7,16.6
2022-07-06 10:00:00,16.7,10.7,764.1,64.8,22.1,16.7
2022-07-06 10:30:00,16.6,11.8,764.4,59.4,22.7,16.7
2022-07-06 11:00:00,16.7,12.2,764.8,58,23.1,16.7
2022-07-06 11:30:00,16.7,12.8,764.6,55.9,23.3,16.7
2022-07-06 12:00:00,16.7,14.4,764.4,54.8,23.6,16.7
2022-07-06 12:30:00,16.7,13.5,764.5,58,23.7,16.7
2022-07-06 13:00:00,16.7,14.7,764.6,52.6,23.9,16.7
2022-07-06 13:30:00,16.6,14.2,765,52.2,24.2,16.7
2022-07-06 14:00:00,16.7,13.9,764.6,53.5,24.2,16.7
2022-07-06 14:30:00,16.7,12.9,765,56.5,24.1,16.6
2022-07-06 15:00:00,16.7,13.3,764.5,53.6,23.7,16.7
2022-07-06 15:30:00,16.7,12.6,765.2,58,23.6,16.7
2022-07-06 16:00:00,16.7,12.3,765.5,58.7,23.3,16.7
2022-07-06 16:30:00,16.7,11.5,765.1,63,22.9,16.7
2022-07-06 17:00:00,16.6,10.5,766,68.5,22.4,16.7
2022-07-06 17:30:00,16.7,8.4,766,78.2,21.7,16.7
2022-07-06 18:00:00,16.7,7.3,766.5,84,21.3,16.7
2022-07-06 18:30:00,16.7,6.3,766.8,87.4,21,16.7
2022-07-06 19:00:00,16.6,5.6,767.3,88.8,20.7,16.6
2022-07-06 19:30:00,16.7,5.1,767,91.3,20.7,16.7
2022-07-06 20:00:00,16.7,4.9,766.9,92.5,20.5,16.7
2022-07-06 20:30:00,16.7,4.3,766.8,93.5,20.4,16.7
2022-07-06 21:00:00,16.7,4.6,767.4,93.7,20.5,16.6
2022-07-06 21:30:00,16.7,4.5,767.4,92.9,20.4,16.7
2022-07-06 22:00:00,16.7,4.1,767,93.3,20.5,16.7
2022-07-06 22:30:00,16.7,4.1,767.5,93.4,20.4,16.6
2022-07-06 23:00:00,16.7,4.1,767.4,93.7,20.4,16.6
2022-07-06 23:30:00,16.7,4.5,767.1,93.9,20.4,16.7
2022-07-07 00:00:00,16.6,5.1,767.1,92.2,20.7,16.6
2022-07-07 00:30:00,16.6,5.4,766.8,91.1,20.8,16.7
2022-07-07 01:00:00,16.7,5.7,766.9,90.3,20.7,16.7
2022-07-07 01:30:00,16.7,5.7,766.9,87.6,20.8,16.7
2022-07-07 02:00:00,16.7,4.6,767.2,90.1,20.7,16.7
2022-07-07 02:30:00,16.7,4.3,766.6,92.7,20.3,16.7
2022-07-07 03:00:00,16.7,4,767.6,93.1,20.2,16.7
2022-07-07 03:30:00,16.7,3.3,766.6,94.3,20.1,16.7
2022-07-07 04:00:00,16.7,3.2,766.9,95.4,20,16.7
2022-07-07 04:30:00,16.7,3.8,766.2,92.3,20,16.7
2022-07-07 05:00:00,16.7,3,766.5,92.4,19.9,16.7
2022-07-07 05:30:00,16.7,1.7,766.4,95.1,19.9,16.6
2022-07-07 06:00:00,16.7,1.4,766.6,96.3,19.6,16.7
2022-07-07 06:30:00,16.7,0.9,766.4,97.3,19.4,16.7
2022-07-07 07:00:00,16.6,1.1,766.6,97.8,19.4,16.7
2022-07-07 07:30:00,16.7,1.2,767.1,98.1,19.5,16.7
2022-07-07 08:00:00,16.7,1.1,766.8,97.8,19.6,16.7
2022-07-07 08:30:00,16.7,2.3,766.8,97.3,19.7,16.7
2022-07-07 09:00:00,16.6,4,766.6,86.9,20.1,16.7
2022-07-07 09:30:00,16.7,4.4,766.7,84.3,20.4,16.7
2022-07-07 10:00:00,16.7,5.5,766.7,80.6,20.5,16.7
2022-07-07 10:30:00,16.7,5.8,766.9,83.8,20.8,16.7
2022-07-07 11:00:00,16.6,8.3,766.7,76.2,21.5,16.7
2022-07-07 11:30:00,16.7,8.6,766.4,73.8,21.8,16.6
2022-07-07 12:00:00,16.7,9.2,765.6,72.4,21.8,16.6
2022-07-07 12:30:00,16.6,9.5,765.8,70.9,22.1,16.7
2022-07-07 13:00:00,16.7,10.5,765.1,65.5,22.1,16.7
2022-07-07 13:30:00,16.6,10.9,764.4,63.5,22.3,16.7
2022-07-07 14:00:00,16.6,11.2,764.8,65,22.3,16.7
2022-07-07 14:30:00,16.7,11,763.7,65.9,22.4,16.7
2022-07-07 15:00:00,16.7,10.9,763.9,67.1,22.3,16.7
2022-07-07 15:30:00,16.7,10.5,764.1,68.4,22.3,16.7
2022-07-07 16:00:00,16.6,10.1,763.6,71.5,22,16.7
2022-07-07 16:30:00,16.7,9.7,763.3,74,22.1,16.7
2022-07-07 17:00:00,16.6,9.1,763.7,79.1,21.8,16.6
2022-07-07 17:30:00,16.7,8.6,763.1,82.6,22.2,16.6
2022-07-07 18:00:00,16.7,8.2,763.1,85.2,22.3,16.7
2022-07-07 18:30:00,16.7,8.3,762.8,85.7,22.7,16.7
2022-07-07 19:00:00,16.6,8.5,763.1,85.2,23,16.7
2022-07-07 19:30:00,16.7,8.3,762.4,86.9,23.1,16.7
2022-07-07 20:00:00,16.7,8.3,761.9,85.8,23,16.6
2022-07-07 20:30:00,16.6,8.3,761.2,86.5,23.1,16.7
2022-07-07 21:00:00,16.7,8.4,761.3,85,23.1,16.6
2022-07-07 21:30:00,16.7,8.3,761.2,85.6,23.1,16.7
2022-07-07 22:00:00,16.7,8.3,761.2,85.3,23,16.6
2022-07-07 22:30:00,16.7,8.2,760.4,87.1,23,16.7
2022-07-07 23:00:00,16.7,7.8,760.2,90.9,23.3,16.7
2022-07-07 23:30:00,16.7,7.6,760,93.5,23.3,16.7
2022-07-08 00:00:00,16.7,7.5,759.6,95.3,23.6,16.7
2022-07-08 00:30:00,16.7,7.6,759.1,96.3,23.8,16.6
2022-07-08 01:00:00,16.7,7.5,759.1,97.2,24.1,16.7
2022-07-08 01:30:00,16.7,7.6,757.8,97.7,24.3,16.7
2022-07-08 02:00:00,16.7,7.7,757.8,98.2,24.4,16.7
2022-07-08 02:30:00,16.7,7.7,757.9,98.4,24.6,16.7
2022-07-08 03:00:00,16.7,7.7,756.9,98.8,24.7,16.6
2022-07-08 03:30:00,16.7,7.6,756.9,99.2,24.6,16.7
2022-07-08 04:00:00,16.7,7.6,755.9,99.5,24.7,16.7
2022-07-08 04:30:00,16.6,7.8,755.1,100,24.9,16.6
2022-07-08 05:00:00,16.7,7.9,754.4,100,25.3,16.7
2022-07-08 05:30:00,16.7,7.8,753.5,100,25,16.7
2022-07-08 06:00:00,16.7,7.7,753,100,24.9,16.7
2022-07-08 06:30:00,16.7,7.9,752.8,100,25,16.7
2022-07-08 07:00:00,16.7,8.1,752.6,100,25.3,16.7
2022-07-08 07:30:00,16.7,8.2,752.5,100,25.3,16.7
2022-07-08 08:00:00,16.7,8.4,751.6,100,25.6,16.7
2022-07-08 08:30:00,16.7,8.4,751.4,100,25.6,16.7
2022-07-08 09:00:00,16.6,8.5,751.3,100,25.6,16.7
2022-07-08 09:30:00,16.7,8.8,750.5,100,25.8,16.7
2022-07-08 10:00:00,16.7,9.1,750.8,100,26.4,16.6
2022-07-08 10:30:00,16.6,9.3,750.1,100,26.5,16.7
2022-07-08 11:00:00,16.7,9.5,749.4,100,26.8,16.6
2022-07-08 11:30:00,16.7,9.6,749.9,100,26.9,16.7
2022-07-08 12:00:00,16.7,10.1,748.4,100,27.3,16.7
2022-07-08 12:30:00,16.7,10.5,748.2,100,27.7,16.7
2022-07-08 13:00:00,16.7,10.9,747.5,99.1,28.3,16.7
2022-07-08 13:30:00,16.7,11.7,746.6,96.6,28.7,16.7
2022-07-08 14:00:00,16.7,12,746.7,94.5,28.8,16.7
2022-07-08 14:30:00,16.7,12,746.6,92.6,28.7,16.6
2022-07-08 15:00:00,16.7,12.7,745.4,89.9,28.9,16.7
2022-07-08 15:30:00,16.6,12.3,745.2,90.4,28.5,16.7
2022-07-08 16:00:00,16.6,12,744.6,92.1,28.4,16.7
2022-07-08 16:30:00,16.7,11.3,745.3,95.8,28.2,16.7
2022-07-08 17:00:00,16.7,11,744.7,98,28.1,16.7
2022-07-08 17:30:00,16.7,10.9,744.3,98.9,28.3,16.7
2022-07-08 18:00:00,16.7,10.6,744.1,100,28.2,16.7
2022-07-08 18:30:00,16.7,10.8,743.7,100,28.3,16.7
2022-07-08 19:00:00,16.7,10.9,743.9,100,28.3,16.7
2022-07-08 19:30:00,16.7,12.1,743.8,100,29,16.7
2022-07-08 20:00:00,16.7,12.2,743.4,99.4,29.7,16.7
2022-07-08 20:30:00,16.7,12,743.4,98.4,29.9,16.7
2022-07-08 21:00:00,16.7,12.8,743.6,98.7,29.8,16.7
2022-07-08 21:30:00,16.7,13,743,97.7,30.5,16.7
2022-07-08 22:00:00,16.7,12.7,743.4,96.6,30.3,16.7
2022-07-08 22:30:00,16.7,12.1,742.7,96,29.9,16.7
2022-07-08 23:00:00,16.7,12.5,742.8,94,29.4,16.7
2022-07-08 23:30:00,16.7,12.8,742.8,91.8,29.3,16.7
2022-07-09 00:00:00,16.7,13.1,742.4,88.3,29,16.7
2022-07-09 00:30:00,16.7,13,742.6,86.1,28.7,16.7
2022-07-09 01:00:00,16.7,12.2,742.8,90.3,28.3,16.7
2022-07-09 01:30:00,16.7,12.9,742.5,85,28.2,16.7
2022-07-09 02:00:00,16.7,12,742.3,88.4,27.9,16.7
2022-07-09 02:30:00,16.7,11.6,742.3,92.6,27.5,16.7
2022-07-09 03:00:00,16.7,11.4,742.6,93.8,27.7,16.7
2022-07-09 03:30:00,16.7,11,742.4,95.2,28,16.6
2022-07-09 04:00:00,16.7,10.9,742.3,96.7,27.9,16.7
2022-07-09 04:30:00,16.7,11.2,742.9,96.9,27.9,16.7
2022-07-09 05:00:00,16.7,11.1,742,94.5,28.1,16.7
2022-07-09 05:30:00,16.6,10.1,742,93.3,27.4,16.7
2022-07-09 06:00:00,16.7,10.5,742.4,95.7,27,16.7
2022-07-09 06:30:00,16.7,10.4,742.5,95.3,27,16.7
2022-07-09 07:00:00,16.7,9.5,742.6,95.5,26.7,16.7
2022-07-09 07:30:00,16.7,9.3,742.6,96.5,26.3,16.7
2022-07-09 08:00:00,16.7,9.1,743.8,97.2,26.2,16.7
2022-07-09 08:30:00,16.7,9.5,744.2,97.7,26.2,16.7
2022-07-09 09:00:00,16.7,10.2,743.7,96.8,26.9,16.7
2022-07-09 09:30:00,16.7,11.6,744.5,90.4,27.9,16.7
2022-07-09 10:00:00,16.7,13,745,90.7,28.1,16.6
2022-07-09 10:30:00,16.7,13.7,745,78.2,28.4,16.7
2022-07-09 11:00:00,16.7,14.9,745.5,76.1,28.2,16.7
2022-07-09 11:30:00,16.6,14.7,745.4,64.1,27.5,16.7
2022-07-09 12:00:00,16.7,14.7,745.7,66.7,26.5,16.7
2022-07-09 12:30:00,16.7,16.2,745.9,59.5,26.1,16.6
2022-07-09 13:00:00,16.6,14.7,745.9,64.6,25.6,16.7
2022-07-09 13:30:00,16.6,12.7,746,78.5,25.2,16.6
2022-07-09 14:00:00,16.6,13.9,746,72.5,25.8,16.7
2022-07-09 14:30:00,16.7,14,746.7,71.1,25.7,16.6
2022-07-09 15:00:00,16.6,14.6,747.2,64.6,25.7,16.7
2022-07-09 15:30:00,16.7,14.9,747.4,62.4,25.6,16.7
2022-07-09 16:00:00,16.7,14.9,747.9,62.3,25.2,16.7
2022-07-09 16:30:00,16.7,13.1,748.1,70,24.5,16.6
2022-07-09 17:00:00,16.7,11.6,749.2,85.6,25.4,16.7
2022-07-09 17:30:00,16.7,10.5,749.6,92.5,26,16.7
2022-07-09 18:00:00,16.7,10.5,750.1,95.2,26.5,16.7
2022-07-09 18:30:00,16.7,10.1,750.7,96.7,26.8,16.7
2022-07-09 19:00:00,16.7,9.8,750.9,97.4,26.8,16.7
2022-07-09 19:30:00,16.7,9.9,751.9,97.4,27,16.7
2022-07-09 20:00:00,16.7,9.5,752.1,97.5,26.9,16.7
2022-07-09 20:30:00,16.7,9.1,751.7,98.2,26.6,16.7
2022-07-09 21:00:00,16.7,9.3,752.2,97.7,26.4,16.7
2022-07-09 21:30:00,16.7,9.3,752.8,96.3,26.2,16.7
2022-07-09 22:00:00,16.7,9.3,753.2,95,26.2,16.7
2022-07-09 22:30:00,16.7,9.3,753.5,94.4,25.9,16.7
2022-07-09 23:00:00,16.7,9.1,753.8,94.6,25.7,16.7
2022-07-09 23:30:00,16.7,9.2,754.6,91.1,25.6,16.6
2022-07-10 00:00:00,16.6,9.7,754.6,80.7,24.9,16.7
2022-07-10 00:30:00,16.7,9.2,755.1,87,24.6,16.7
2022-07-10 01:00:00,16.7,9.1,756,83.8,24,16.7
2022-07-10 01:30:00,16.7,8.1,756.2,90.8,23.5,16.7
2022-07-10 02:00:00,16.7,7.7,757,94.6,23.6,16.7
2022-07-10 02:30:00,16.7,7.4,757.2,95.8,23.8,16.7
2022-07-10 03:00:00,16.7,7.2,758.1,97.1,23.9,16.7
2022-07-10 03:30:00,16.7,7.2,757.8,98.2,23.9,16.7
2022-07-10 04:00:00,16.7,6.8,758,98.2,23.8,16.7
2022-07-10 04:30:00,16.7,6.7,758.7,98.4,23.6,16.7
2022-07-10 05:00:00,16.7,6.7,758.5,98.6,23.7,16.7
2022-07-10 05:30:00,16.7,6.5,759.2,98.8,23.4,16.6
2022-07-10 06:00:00,16.7,6.3,759.4,98.3,23.3,16.6
2022-07-10 06:30:00,16.7,6.1,759.9,98,23,16.7
2022-07-10 07:00:00,16.7,5.8,761.1,97.7,22.5,16.7
2022-07-10 07:30:00,16.7,5.7,761.4,97.2,22.5,16.7
2022-07-10 08:00:00,16.7,5.7,761.3,96.7,22.3,16.7
2022-07-10 08:30:00,16.7,5.9,762,97,22.1,16.7
2022-07-10 09:00:00,16.7,6.1,762.3,97.1,22.5,16.7
2022-07-10 09:30:00,16.7,6.5,762.1,96.5,22.9,16.7
2022-07-10 10:00:00,16.7,7,762.9,92.9,23.1,16.7
2022-07-10 10:30:00,16.7,7.7,763,86.8,22.9,16.7
2022-07-10 11:00:00,16.7,8.2,763,78.9,22.4,16.7
2022-07-10 11:30:00,16.6,9.5,763.3,67.9,22.3,16.7
2022-07-10 12:00:00,16.6,10.1,762.7,61.4,22.3,16.7
2022-07-10 12:30:00,16.7,9.8,762.5,68.1,22,16.7
2022-07-10 13:00:00,16.6,10.2,762.7,62.5,22.2,16.6
2022-07-10 13:30:00,16.7,10.2,762.8,54.2,22.3,16.7
2022-07-10 14:00:00,16.6,9.8,762.9,52.3,22.1,16.7
2022-07-10 14:30:00,16.7,9.7,763.1,52.1,22,16.7
2022-07-10 15:00:00,16.7,9.9,763,52.5,22,16.6
2022-07-10 15:30:00,16.6,9.7,762.7,52,22,16.7
2022-07-10 16:00:00,16.7,9.4,763.3,52.1,21.9,16.7
2022-07-10 16:30:00,16.7,9.2,763.5,53.2,21.9,16.7
2022-07-10 17:00:00,16.7,8.8,763.6,53.8,21.7,16.7
2022-07-10 17:30:00,16.7,8.8,764.3,53.3,21.6,16.7
2022-07-10 18:00:00,16.6,8.6,764.4,56.7,21.5,16.6
2022-07-10 18:30:00,16.7,8.6,764.8,55.5,21.5,16.7
2022-07-10 19:00:00,16.7,8.5,764.5,58,21.4,16.7
2022-07-10 19:30:00,16.7,8.2,765.1,62.8,21.3,16.7
2022-07-10 20:00:00,16.7,8.5,765.2,56.3,21.5,16.7
2022-07-10 20:30:00,16.7,8.5,765.6,53.8,21.4,16.7
2022-07-10 21:00:00,16.7,8.5,765.8,53.7,21.4,16.7
2022-07-10 21:30:00,16.7,8.3,765.7,58.6,21.4,16.7
2022-07-10 22:00:00,16.6,7.9,765.9,63.8,21.4,16.7
2022-07-10 22:30:00,16.7,8.2,766.4,59.8,21.4,16.7
2022-07-10 23:00:00,16.7,8.1,766.7,60.6,21.3,16.6
2022-07-10 23:30:00,16.7,8.2,766.5,61.3,21.4,16.7
2022-07-11 00:00:00,16.7,8.2,766.6,61,21.4,16.7
2022-07-11 00:30:00,16.6,8.4,766.9,58.9,21.4,16.7
2022-07-11 01:00:00,16.7,8.1,766.7,63.5,21.5,16.7
2022-07-11 01:30:00,16.7,8.1,766.9,62.4,21.4,16.7
2022-07-11 02:00:00,16.7,8,766.9,64,21.3,16.7
2022-07-11 02:30:00,16.7,8,766.6,65.2,21.3,16.7
2022-07-11 03:00:00,16.7,7.6,766.8,65.9,21.3,16.7
2022-07-11 03:30:00,16.7,8,767.4,68,21.4,16.7
2022-07-11 04:00:00,16.7,7.2,767.7,72.5,21.2,16.7
2022-07-11 04:30:00,16.6,7,767.8,74.3,21.1,16.7
2022-07-11 05:00:00,16.7,7,767.4,77.3,21.1,16.7
2022-07-11 05:30:00,16.7,7.1,767.1,77.7,21,16.7
2022-07-11 06:00:00,16.7,7.2,767.3,75.1,21.2,16.7
2022-07-11 06:30:00,16.7,6.8,767.8,79.2,21.1,16.7
2022-07-11 07:00:00,16.7,7.4,767.5,73.6,21.1,16.7
2022-07-11 07:30:00,16.6,7.6,767.9,71.5,21.1,16.7
2022-07-11 08:00:00,16.7,7.8,767.9,71.5,21.1,16.7
2022-07-11 08:30:00,16.7,8,768.3,70.5,21.2,16.7
2022-07-11 09:00:00,16.7,8.2,767.9,69.5,21.3,16.7
2022-07-11 09:30:00,16.6,8,768.5,73.5,21.4,16.7
2022-07-11 10:00:00,16.7,8.1,768.4,74.3,21.4,16.6
2022-07-11 10:30:00,16.7,8.7,768.1,70.5,21.5,16.7
2022-07-11 11:00:00,16.7,8.8,767.6,72.3,21.6,16.7
2022-07-11 11:30:00,16.6,9.6,767.8,69.8,21.7,16.7
2022-07-11 12:00:00,16.7,10.2,768,63.4,22,16.7
2022-07-11 12:30:00,16.7,10.1,767.4,61.3,22,16.6
2022-07-11 13:00:00,16.7,9.7,766.9,72.1,22,16.7
2022-07-11 13:30:00,16.6,8.9,766.7,76.3,21.8,16.7
2022-07-11 14:00:00,16.6,9.4,766.7,72.8,21.7,16.7
2022-07-11 14:30:00,16.7,9.6,766.2,73.5,21.9,16.7
2022-07-11 15:00:00,16.7,9.3,766,75.4,21.9,16.7
2022-07-11 15:30:00,16.7,9.3,765.6,76.1,21.7,16.7
2022-07-11 16:00:00,16.6,9.1,765.9,76.8,21.8,16.7
2022-07-11 16:30:00,16.7,8.8,765.1,77.4,21.8,16.6
2022-07-11 17:00:00,16.6,8.8,765.7,75.9,21.7,16.7
2022-07-11 17:30:00,16.7,8.6,764.8,77.7,21.7,16.7
2022-07-11 18:00:00,16.6,8.2,765.5,81.8,21.7,16.7
2022-07-11 18:30:00,16.7,7.8,764.8,84.7,21.7,16.7
2022-07-11 19:00:00,16.7,7.4,764.8,89.3,22.2,16.7
2022-07-11 19:30:00,16.7,7.3,764.5,90.2,22.4,16.7
2022-07-11 20:00:00,16.6,7.7,764.3,85.4,22.6,16.7
2022-07-11 20:30:00,16.7,7.6,763.7,86.6,22.5,16.6
2022-07-11 21:00:00,16.6,7.2,763.5,90.2,22.6,16.7
2022-07-11 21:30:00,16.7,7,763,91.3,22.5,16.7
2022-07-11 22:00:00,16.7,6.9,762.8,92.7,22.7,16.7
2022-07-11 22:30:00,16.7,6.9,762.8,93.8,22.7,16.7
2022-07-11 23:00:00,16.7,6.8,762.5,94.8,22.9,16.7
2022-07-11 23:30:00,16.7,6.8,762,95.1,23.1,16.7
2022-07-12 00:00:00,16.7,6.8,762,95.4,23,16.7
2022-07-12 00:30:00,16.7,6.8,761.6,96,23.1,16.7
2022-07-12 01:00:00,16.7,6.9,761.2,95.5,23.2,16.7
2022-07-12 01:30:00,16.7,7,759.8,94.9,23.3,16.7
2022-07-12 02:00:00,16.7,7.8,758.3,90.6,23.4,16.6
2022-07-12 02:30:00,16.7,8.6,757.3,84.8,23.5,16.7
2022-07-12 03:00:00,16.7,9.1,757.1,81.8,23.3,16.6
2022-07-12 03:30:00,16.6,8.6,756.1,84,23.1,16.6
2022-07-12 04:00:00,16.7,7.9,755.7,91.3,23.2,16.7
2022-07-12 04:30:00,16.7,7.6,754.9,95.1,23.5,16.6
2022-07-12 05:00:00,16.7,7.4,754.1,95.7,23.8,16.7
2022-07-12 05:30:00,16.7,7.5,753.1,96.2,23.9,16.7
2022-07-12 06:00:00,16.7,8.9,751.6,94.2,24.5,16.7
2022-07-12 06:30:00,16.7,10,751.1,83.2,24.8,16.7
2022-07-12 07:00:00,16.7,9.2,751.7,90.5,24.5,16.7
2022-07-12 07:30:00,16.6,9.4,750.6,90.8,25.1,16.7
2022-07-12 08:00:00,16.6,9,749.8,92.3,24.9,16.7
2022-07-12 08:30:00,16.7,8.7,748.7,93.6,24.9,16.7
2022-07-12 09:00:00,16.6,9.3,748.2,93.3,25.3,16.7
2022-07-12 09:30:00,16.7,11.3,746.7,81.7,25.8,16.7
2022-07-12 10:00:00,16.7,11.7,746.1,79.6,25.9,16.6
2022-07-12 10:30:00,16.7,10.1,745.9,94.3,25.9,16.7
2022-07-12 11:00:00,16.7,10,745.3,98.2,26.5,16.7
2022-07-12 11:30:00,16.7,9.6,744.5,98.1,26.8,16.7
2022-07-12 12:00:00,16.7,9.6,744.2,98.6,26.9,16.7
2022-07-12 12:30:00,16.7,9.5,743.9,99.2,26.8,16.7
2022-07-12 13:00:00,16.7,9.6,743.9,99.6,26.9,16.6
2022-07-12 13:30:00,16.7,10.1,742.5,99.9,27.2,16.7
2022-07-12 14:00:00,16.7,10.2,742.5,99.8,27.6,16.7
2022-07-12 14:30:00,16.7,10.9,742.2,99.3,28.2,16.7
2022-07-12 15:00:00,16.7,11,742,99.7,28.3,16.7
2022-07-12 15:30:00,16.6,12.6,741.3,100,29.3,16.7
2022-07-12 16:00:00,16.7,13.1,741.5,96.4,30.1,16.7
2022-07-12 16:30:00,16.7,13.2,741.3,90.8,30.1,16.7
2022-07-12 17:00:00,16.6,12.6,741.1,89.1,29.3,16.7
2022-07-12 17:30:00,16.6,12.4,741,88.8,28.6,16.7
2022-07-12 18:00:00,16.7,12.1,740.8,89.8,28.1,16.7
2022-07-12 18:30:00,16.7,11.8,740.8,91,28.1,16.6
2022-07-12 19:00:00,16.7,11.8,740.3,88.6,27.9,16.7
2022-07-12 19:30:00,16.7,11.8,740.3,88.3,27.4,16.7
2022-07-12 20:00:00,16.7,11.7,740.5,91.1,27.6,16.7
2022-07-12 20:30:00,16.7,11.7,739.8,91.2,27.6,16.7
2022-07-12 21:00:00,16.7,11.7,739.5,89.6,27.6,16.7
2022-07-12 21:30:00,16.7,11.6,739.9,88.5,27.5,16.7
2022-07-12 22:00:00,16.7,11.5,739.7,88.2,27.3,16.7
2022-07-12 22:30:00,16.7,11.3,739.5,87.5,27,16.7
2022-07-12 23:00:00,16.6,11.5,739.8,84.6,26.6,16.7
2022-07-12 23:30:00,16.7,11.5,740.7,80.5,26.1,16.7
2022-07-13 00:00:00,16.6,11.1,740.9,83.7,25.7,16.6
2022-07-13 00:30:00,16.6,10.5,741.2,86.9,25.8,16.7
2022-07-13 01:00:00,16.7,10.1,741.7,87.9,25.5,16.7
2022-07-13 01:30:00,16.7,9.7,741.6,87.9,25.3,16.7
2022-07-13 02:00:00,16.6,8.7,742.1,90.5,24.7,16.6
2022-07-13 02:30:00,16.7,8.4,742.8,92.3,24.5,16.7
2022-07-13 03:00:00,16.7,7.7,742.7,93.7,24,16.7
2022-07-13 03:30:00,16.6,7.2,743.3,95.4,23.8,16.7
2022-07-13 04:00:00,16.7,7.2,743.8,96.3,23.6,16.7
2022-07-13 04:30:00,16.7,6.7,743.6,96.9,23.6,16.6
2022-07-13 05:00:00,16.7,5.9,744.3,97.1,23,16.7
2022-07-13 05:30:00,16.7,5.3,744.6,97.8,22.3,16.6
2022-07-13 06:00:00,16.6,5.7,744.4,97.9,22.1,16.7
2022-07-13 06:30:00,16.7,5.7,744.6,98.1,22.2,16.7
2022-07-13 07:00:00,16.7,6,745.1,98.4,22.5,16.7
2022-07-13 07:30:00,16.7,5.6,745.6,98.5,22.6,16.7
2022-07-13 08:00:00,16.6,5.7,745.2,98.6,22.5,16.7
2022-07-13 08:30:00,16.7,7,745.8,98.2,22.9,16.6
2022-07-13 09:00:00,16.7,9.1,746.1,92.4,24.3,16.7
