"","Time","Date","Flags","pm","pmb","baro","vac","vacb","pflow","pflowb","ambrh","srh","srhb","ambtemp","ftemp","ftempb","fvol","fvolb","beta","betab","araw","arawb","mcmp","mcmpb","datetime"
"5393","00:30:00",2022-07-20,"--------","36.4403","34.1812","758.88","60.2572","56.8171","29.6235","23.0913","100","34.9427","34.9533","9.22262","26.7219","26.7166","16.6782","16.6338","12651.3","11267.2","0","0","7.45017","16.3999",2022-07-20 00:30:00
"5394","01:00:00",2022-07-20,"--------","47.4558","48.6014","759.181","60.8591","57.2459","29.3797","23.0294","100","35.5959","35.543","9.65385","26.8803","26.9066","16.6579","16.6662","12904.1","11460.1","2","0","48.5483","49.8961",2022-07-20 01:00:00
"5395","01:30:00",2022-07-20,"--------","58.7091","61.2434","759.534","61.402","57.6566","29.4331","22.9712","100","35.4138","35.4244","9.82634","27.1653","27.16","16.6294","16.6232","12490.8","11521.3","1","2","64.3938","72.7315",2022-07-20 01:30:00
"5396","02:00:00",2022-07-20,"--------","51.1407","46.1114","759.204","61.7184","57.9849","29.4807","23.0176","100","35.0393","35.0499","9.88384","27.4187","27.4134","16.6638","16.6496","12867.6","11261.7","1","1","85.2069","80.3062",2022-07-20 02:00:00
"5397","02:30:00",2022-07-20,"--------","34.0944","32.3415","758.963","61.8566","58.0674","29.4915","23.0809","100","35.5587","35.6328","10.2001","27.5137","27.4767","16.6758","16.675","12754","11292.2","0","1","85.8082","94.6583",2022-07-20 02:30:00
"5398","03:00:00",2022-07-20,"--------","19.7277","20.6198","759.09","61.8298","58.1928","29.5786","23.1439","100","34.9221","34.8704","10.0276","27.6404","27.6668","16.6633","16.6937","12730.1","11281.5","1","0","92.2459","86.9856",2022-07-20 03:00:00
"5399","03:30:00",2022-07-20,"--------","11.2929","7.53164","758.84","61.6458","58.2667","29.4924","23.2164","100","35.1107","34.9963","10.0563","27.5771","27.6351","16.67","16.687","12768.2","11062.5","1","1","91.1525","90.4215",2022-07-20 03:30:00
"5400","04:00:00",2022-07-20,"--------","2.03149","-0.691817","759.126","61.8191","58.1753","29.6798","23.0993","100","34.5371","34.4859","9.76885","27.5454","27.5717","16.6811","16.6896","12589.6","11267.2","2","1","93.4724","7.10048",2022-07-20 04:00:00
"5401","04:30:00",2022-07-20,"--------","2.49627","3.79545","758.712","61.7965","58.0732","29.5258","23.2432","100","34.9695","35.0425","9.7401","27.292","27.255","16.6481","16.6933","12722.8","11335.2","2","0","97.3234","14.7994",2022-07-20 04:30:00
"5402","05:00:00",2022-07-20,"--------","6.88233","1.34139","758.949","61.6284","58.1011","29.5914","23.1871","100","34.9086","34.9191","9.76885","27.3554","27.35","16.6737","16.7246","12669.1","11253.2","0","1","104.851","9.80679",2022-07-20 05:00:00
"5403","05:30:00",2022-07-20,"--------","6.39298","2.46979","758.662","61.9053","58.1989","29.5535","23.0717","100","34.7812","34.7917","9.71135","27.3554","27.35","16.6841","16.6657","12441.2","11326.4","2","1","103.08","9.3803",2022-07-20 05:30:00
"5404","06:00:00",2022-07-20,"--------","4.62263","5.9296","758.983","61.9321","58.188","29.5123","23.1629","100","34.3937","34.2814","9.39512","27.197","27.255","16.6671","16.6922","12606.4","11263.9","0","0","107.021","18.4519",2022-07-20 06:00:00
"5405","06:30:00",2022-07-20,"--------","10.3112","6.09386","758.902","61.8545","58.249","29.5781","23.0648","100","35.1515","35.225","9.6251","27.0703","27.0333","16.6772","16.6283","12672.2","11444.4","3","0","111.327","22.432",2022-07-20 06:30:00
"5406","07:00:00",2022-07-20,"--------","11.2979","6.89402","758.747","62.1852","58.4838","29.4408","23.1252","100","35.4785","35.5527","9.85509","27.1653","27.1283","16.6538","16.6853","12395.4","11327.9","1","1","120.114","13.0039",2022-07-20 07:00:00
"5407","07:30:00",2022-07-20,"--------","8.78097","8.49895","758.66","62.6377","58.9686","29.5821","23.1377","100","35.1675","35.1781","9.94134","27.4187","27.4134","16.6802","16.6669","12362.2","11327.4","2","1","119.745","32.0564",2022-07-20 07:30:00
"5408","08:00:00",2022-07-20,"--------","12.4186","10.9932","758.367","63.1625","59.1256","29.6704","23.024","100","35.4939","35.5046","10.1713","27.5137","27.5084","16.6865","16.6809","12457","11236.5","2","1","0","0",2022-07-20 08:00:00
"5409","08:30:00",2022-07-20,"--------","13.4562","16.9812","758.584","60.3677","57.1669","29.4794","23.0869","100","34.6727","34.8069","9.99883","27.7355","27.6668","16.6929","16.6766","12279.4","11414.2","1","0","-1.69977","6.5238",2022-07-20 08:30:00
"5410","09:00:00",2022-07-20,"--------","13.9293","25.9728","759.008","60.6722","57.5273","29.5101","22.9611","100","35.5066","35.5172","10.4301","27.7988","27.7935","16.6693","16.664","12572.2","11391.9","2","2","17.7031","8.99315",2022-07-20 09:00:00
"5411","09:30:00",2022-07-20,"--------","17.3322","19.6881","758.65","61.4297","58.0368","29.4712","22.8926","100","36.3083","36.3836","11.2063","28.2739","28.2369","16.6897","16.6394","12537","11203.2","2","1","18.9135","10.8971",2022-07-20 09:30:00
"5412","10:00:00",2022-07-20,"--------","13.2584","8.26187","758.909","62.1179","58.7596","29.4071","22.9733","100","36.4033","36.543","11.8962","29.0024","28.9337","16.6954","16.6703","12649.9","11253.8","1","3","28.7297","40.6723",2022-07-20 10:00:00
"5413","10:30:00",2022-07-20,"--------","13.5707","16.6228","759.057","62.5995","59.1468","29.3618","22.9321","97.973","34.8242","35.1413","12.4712","30.0792","29.9155","16.6404","16.6528","12607.2","11344.2","3","0","34.3043","29.4754",2022-07-20 10:30:00
"5414","11:00:00",2022-07-20,"--------","16.2648","9.48657","758.936","62.4527","59.1886","29.3087","22.9184","91.739","32.9596","32.9693","12.6149","30.0476","30.0422","16.6751","16.6479","12519.2","11109","1","1","37.1256","39.7716",2022-07-20 11:00:00
"5415","11:30:00",2022-07-20,"--------","10.9654","12.4983","758.576","61.7733","58.6206","29.1907","22.9479","88.2041","33.3427","33.0597","12.4712","28.9707","29.1237","16.6612","16.6874","12577.1","11281.2","1","2","31.149","28.1536",2022-07-20 11:30:00
"5416","12:00:00",2022-07-20,"--------","4.28797","3.84434","758.525","61.4858","58.3191","29.4854","23.1686","92.3906","32.4498","32.0582","10.2863","27.8305","28.0468","16.6878","16.6965","12614.4","11261.4","1","1","41.141","38.3811",2022-07-20 12:00:00
"5417","12:30:00",2022-07-20,"--------","0.772065","6.60715","757.679","61.2675","57.985","29.1357","22.7849","94.7803","36.9588","36.7068","11.3788","27.197","27.3184","16.6926","16.6601","12456.3","11109.9","2","0","38.4368","39.0602",2022-07-20 12:30:00
"5418","13:00:00",2022-07-20,"--------","-0.912635","1.33894","756.82","61.4578","58.1225","28.7725","22.6567","82.1983","33.4179","33.3092","12.6437","27.8621","27.9201","16.6527","16.6821","12569.8","11282.5","1","0","7.06043","3.83904",2022-07-20 13:00:00
"5419","13:30:00",2022-07-20,"--------","-5.43775","-4.85388","756.676","60.7515","57.6216","28.4321","22.1966","64.3662","31.2487","31.2025","15.3461","27.6721","27.6984","16.671","16.6759","12301.2","11325.6","2","0","-4.37701","1.5372",2022-07-20 13:30:00
"5420","14:00:00",2022-07-20,"--------","-3.8088","-2.37112","755.809","59.6931","56.6596","27.9185","21.8253","57.7621","30.75","30.1057","15.9785","26.7219","27.0967","16.6943","16.6046","12603.6","11296.3","0","0","-2.58774","0.799315",2022-07-20 14:00:00
"5421","14:30:00",2022-07-20,"--------","-3.62439","-2.97772","755.989","58.9556","56.6551","28.0898","21.9683","66.0378","35.9909","33.5549","14.7998","25.0433","26.2732","16.6794","16.648","12215.3","11244","4","1","0.199998","2.38353",2022-07-20 14:30:00
"5422","15:00:00",2022-07-20,"--------","-3.64149","-2.96277","755.691","59.3564","56.6378","28.1574","22.1594","72.7849","37.1618","35.2729","13.5349","24.8216","25.7347","16.6663","16.6568","12253.5","11090.5","2","1","2.23222","12.7617",2022-07-20 15:00:00
"5423","15:30:00",2022-07-20,"--------","1.62815","0.958893","755.512","59.8232","56.5013","28.215","22.0893","73.6996","36.8271","36.2427","13.3337","24.9799","25.2596","16.6423","16.6669","12224.6","11186.7","1","0","5.61563","2.3865",2022-07-20 15:30:00
"5424","16:00:00",2022-07-20,"--------","0.527951","-1.70287","755.323","60.2818","56.7153","28.12","22.1754","73.1491","35.771","35.6527","13.1899","25.2016","25.2596","16.6875","16.7209","12242","11277","2","0","0","0",2022-07-20 16:00:00
"5425","16:30:00",2022-07-20,"--------","6.33636","1.19245","755.353","57.8821","53.9569","28.4509","22.3289","79.2133","36.5122","36.3258","12.385","25.36","25.4497","16.6768","16.6537","12852.8","11477.1","2","0","3.6384","4.57121",2022-07-20 16:30:00
"5426","17:00:00",2022-07-20,"--------","10.6345","9.6614","755.297","58.6287","54.5401","28.6565","22.2987","75.0342","33.2414","33.2515","12.1837","25.8351","25.8297","16.7004","16.6756","12690.1","11373.7","1","0","14.665","0.374595",2022-07-20 17:00:00
"5427","17:30:00",2022-07-20,"--------","13.0308","12.3466","755.648","58.5868","54.4808","28.4618","22.2924","82.4991","36.29","36.565","11.5225","25.2333","25.1013","16.6252","16.6698","12769.9","11235.4","2","1","18.11","19.5273",2022-07-20 17:30:00
"5428","18:00:00",2022-07-20,"--------","20.2237","19.4679","755.376","60.4441","55.7944","28.9501","22.5386","89.8269","36.0895","36.9604","10.2288","25.3917","24.9746","16.6965","16.6426","12401.7","11518.7","1","1","59.8618","33.956",2022-07-20 18:00:00
"5429","18:30:00",2022-07-20,"--------","54.7775","45.2354","755.141","61.9306","56.9932","29.2386","22.7336","92.8274","35.3715","36.0284","9.42386","25.4233","25.1013","16.6503","16.6475","12590.7","11233.8","1","0","83.6347","72.2773",2022-07-20 18:30:00
"5430","19:00:00",2022-07-20,"--------","60.2214","51.9549","755.059","62.5147","57.7317","29.3563","22.8116","92.9992","35.4404","35.773","9.53886","25.55","25.3863","16.6851","16.6829","12225.6","11443.2","4","0","97.8042","86.2926",2022-07-20 19:00:00
"5431","19:30:00",2022-07-20,"--------","36.9568","34.3353","755.255","62.6276","57.8663","29.2217","22.8737","92.5488","35.0087","35.1462","9.33762","25.455","25.3863","16.6575","16.67","12582.5","11251","2","1","116.834","90.8585",2022-07-20 19:30:00
"5432","20:00:00",2022-07-20,"--------","24.5789","25.3379","755.264","63.0121","58.0842","29.4379","22.8717","94.6802","34.8357","34.9727","8.7339","25.265","25.1963","16.6791","16.6723","12127.8","11282.5","1","2","112.786","108.665",2022-07-20 20:00:00
"5433","20:30:00",2022-07-20,"--------","15.5336","17.8311","755.297","62.9921","58.2584","29.4515","23.0622","95.7748","34.9786","34.9893","8.59016","25.2333","25.228","16.6675","16.6862","12201.1","11101.7","3","0","117.514","112.657",2022-07-20 20:30:00
"5434","21:00:00",2022-07-20,"--------","20.2947","20.3413","755.272","63.3553","58.6494","29.2982","22.9523","95.8496","35.3884","35.3352","8.59016","25.0433","25.0696","16.6629","16.6778","12369.4","11137.6","2","0","138.342","120.905",2022-07-20 21:00:00
"5435","21:30:00",2022-07-20,"--------","21.5241","13.6966","755.154","63.5139","58.564","29.3599","23.0482","96.029","34.9354","34.7567","8.36017","25.0433","25.1329","16.6547","16.6724","12478.6","11089.9","1","0","142.357","123.956",2022-07-20 21:30:00
"5436","22:00:00",2022-07-20,"--------","12.3838","8.82311","754.977","63.6851","58.6723","29.456","23.0194","96.625","34.7637","34.8374","8.15893","25.0116","24.9746","16.6803","16.6775","12532.6","11137.3","2","1","139.51","123.778",2022-07-20 22:00:00
"5437","22:30:00",2022-07-20,"--------","6.46446","9.16901","755.116","63.5628","58.6328","29.5592","23.1824","97.1604","34.7527","34.7003","7.8427","24.7582","24.7845","16.6514","16.6935","12366.1","11083.6","0","0","144.621","126.35",2022-07-20 22:30:00
"5438","23:00:00",2022-07-20,"--------","3.80421","4.97454","755.152","63.4949","58.6289","29.4971","23.0716","97.4364","34.8463","34.7937","7.7277","24.6315","24.6579","16.6392","16.6671","12522.3","11476.8","0","0","141.287","130.076",2022-07-20 23:00:00
"5439","23:30:00",2022-07-20,"--------","2.96672","4.24828","755.08","63.5847","58.5663","29.4572","22.9671","97.5111","35.0637","35.0745","7.7277","24.5365","24.5312","16.6564","16.687","12223.8","11297.9","0","1","149.758","129.151",2022-07-20 23:30:00
"5440","00:00:00",2022-07-21,"--------","6.45611","4.19424","754.761","63.5408","58.6382","29.2963","23.0572","97.6776","35.3194","35.3946","7.81395","24.5365","24.4995","16.6721","16.6885","12404.5","11338","1","0","0","0",2022-07-21 00:00:00
"5441","00:30:00",2022-07-21,"--------","7.7697","2.52692","754.934","57.5274","54.5863","29.1919","22.8927","97.6231","35.104","35.1787","7.7277","24.5365","24.4995","16.6758","16.6837","12396.8","11237.5","2","0","11.5966","-4.7751",2022-07-21 00:30:00
"5442","01:00:00",2022-07-21,"--------","17.5754","-0.741147","754.264","57.4079","54.6725","29.1959","22.9296","97.4478","34.8529","34.8636","7.7852","24.6949","24.6895","16.6669","16.6757","12421.3","11159.4","0","0","10.4383","6.09055",2022-07-21 01:00:00
"5443","01:30:00",2022-07-21,"--------","10.5739","4.18723","754.385","57.6155","54.693","29.3222","23.0252","97.7496","35.1445","35.0914","7.61271","24.4098","24.4361","16.6674","16.7007","12383.6","11263.1","1","0","17.8996","3.41553",2022-07-21 01:30:00
"5444","02:00:00",2022-07-21,"--------","5.28453","1.63126","754.848","57.5677","54.7325","29.3193","22.9718","98.2004","34.7254","34.6729","7.44022","24.5048","24.5312","16.6418","16.6611","12332.3","11014.9","3","0","23.2535","16.0673",2022-07-21 02:00:00
"5445","02:30:00",2022-07-21,"--------","9.23886","7.58802","754.311","57.7893","54.9096","29.3062","22.8897","98.4444","34.9345","35.0728","7.35397","24.3465","24.2778","16.6976","16.684","12528.2","11130.7","1","0","20.3337","16.0856",2022-07-21 02:30:00
"5446","03:00:00",2022-07-21,"--------","8.4293","9.90541","754.661","57.9703","55.0516","29.1811","23.0353","98.9694","34.731","34.805","7.18148","24.3465","24.3095","16.6222","16.7024","12553.4","11087.8","3","0","33.2288","26.6334",2022-07-21 03:00:00
"5447","03:30:00",2022-07-21,"--------","14.1792","12.7955","753.752","58.073","55.1426","29.4135","23.0302","99.354","34.9324","35.0068","7.23898","24.3781","24.3411","16.7042","16.6907","12303.8","11073.4","0","0","39.9543","22.3048",2022-07-21 03:30:00
"5448","04:00:00",2022-07-21,"--------","10.9553","7.92438","753.734","58.2757","55.2595","29.1407","23.0118","99.5033","35.1125","34.9956","7.23898","24.3148","24.3728","16.6687","16.6891","12419.3","11163.2","2","2","37.527","34.3354",2022-07-21 04:00:00
"5449","04:30:00",2022-07-21,"--------","14.8363","11.2548","753.861","58.4394","55.2302","29.1007","22.982","100","34.9016","34.7855","7.18148","24.4415","24.4995","16.6344","16.6842","12363","10977.1","4","0","49.9389","37.9365",2022-07-21 04:30:00
"5450","05:00:00",2022-07-21,"--------","13.2759","10.2635","753.407","58.4892","55.4495","29.4466","22.8674","100","35.3535","35.3643","7.26773","24.3148","24.3095","16.6933","16.6628","12538.3","11332.6","1","1","61.2121","44.1687",2022-07-21 05:00:00
"5451","05:30:00",2022-07-21,"--------","11.9961","11.62","753.339","58.5797","55.6131","29.2777","23.0645","100","34.7117","34.7223","7.18148","24.5365","24.5312","16.6795","16.7011","12357.1","10886.6","2","1","67.0231","46.9913",2022-07-21 05:30:00
"5452","06:00:00",2022-07-21,"--------","13.3378","11.3353","753.289","58.7931","55.6884","29.2884","22.8991","100","34.7675","34.8416","7.03774","24.3465","24.3095","16.676","16.6475","12578.2","11156.5","2","0","65.2716","52.7094",2022-07-21 06:00:00
"5453","06:30:00",2022-07-21,"--------","13.6475","12.5172","754.119","58.7092","55.6214","29.3409","22.954","98.5759","34.516","34.4009","6.894","24.0614","24.1194","16.6793","16.6514","12356.3","11154.5","3","0","72.1316","57.5148",2022-07-21 06:30:00
"5454","07:00:00",2022-07-21,"--------","5.95525","8.44758","754.13","58.0051","55.1981","29.0475","22.882","85.6449","32.1043","31.4167","7.35397","23.3963","23.771","16.6517","16.678","12457","11113.1","1","1","74.0009","63.6314",2022-07-21 07:00:00
"5455","07:30:00",2022-07-21,"--------","6.00928","4.3197","754.171","57.1912","55.0611","28.5776","22.7133","76.5408","32.2288","29.6747","7.8427","21.9393","23.3593","16.6247","16.6749","12339.6","11030.4","2","1","68.5947","56.1405",2022-07-21 07:30:00
"5456","08:00:00",2022-07-21,"--------","-2.75321","-2.76882","753.904","56.7492","54.9702","28.6865","22.6144","72.9098","31.8587","28.5309","8.04394","21.5276","23.4226","16.6829","16.6311","12538.5","11024","3","0","0","0",2022-07-21 08:00:00
"5457","08:30:00",2022-07-21,"--------","-5.94921","-1.39912","754.502","55.4992","53.7283","28.5558","22.7159","70.364","31.1464","28.0474","8.27393","21.5593","23.3593","16.6389","16.6994","12163.1","11087.2","2","0","2.95043","10.926",2022-07-21 08:30:00
"5458","09:00:00",2022-07-21,"--------","-2.80068","-0.468977","754.422","55.7721","53.9605","28.6276","22.7588","71.9633","31.8549","28.6841","8.21643","21.4959","23.2959","16.6745","16.6844","12221.2","11261.7","1","0","-5.15187","7.01413",2022-07-21 09:00:00
"5459","09:30:00",2022-07-21,"--------","-2.17168","0.616856","754.724","55.6267","53.9469","28.3406","22.6528","63.872","30.5415","27.6049","9.53886","21.6226","23.3593","16.6615","16.6808","12196","10970.4","3","0","1.91881","14.2051",2022-07-21 09:30:00
"5460","10:00:00",2022-07-21,"--------","1.25566","7.17325","754.933","55.8843","53.9286","28.2376","22.5895","64.4268","30.411","27.5403","9.48136","21.781","23.486","16.6875","16.6921","12295.5","10942.2","2","1","-0.411153","3.9071",2022-07-21 10:00:00
"5461","10:30:00",2022-07-21,"--------","0.278673","-0.096093","755.291","55.6946","53.9653","28.104","22.2288","59.4336","30.3317","27.4236","10.9763","22.066","23.8027","16.6839","16.6968","12148.4","11184.4","4","1","7.18773","19.8394",2022-07-21 10:30:00
"5462","11:00:00",2022-07-21,"--------","3.63623","4.80739","755.133","55.8109","54.1314","28.1625","22.3099","59.399","29.7692","27.0136","10.6888","22.066","23.7393","16.6482","16.6587","12119.8","10997.4","0","1","4.66388","20.9991",2022-07-21 11:00:00
"5463","11:30:00",2022-07-21,"--------","5.82096","6.37605","755.514","55.8445","54.1253","28.166","22.2712","56.8967","28.9235","26.1549","11.1488","22.3194","24.0561","16.6777","16.6703","12291.8","11234.3","1","0","9.54304","27.3878",2022-07-21 11:30:00
"5464","12:00:00",2022-07-21,"--------","6.35906","3.8653","755.31","55.8061","54.0536","28.0722","22.2534","55.8234","29.0478","26.3175","11.6375","22.4461","24.1511","16.6504","16.6664","12276.9","11003.9","3","2","12.9591","17.2846",2022-07-21 12:00:00
"5465","12:30:00",2022-07-21,"--------","2.00124","-0.961399","756.096","55.8187","54.2222","27.966","22.1866","53.9596","28.1747","25.4822","11.81","22.5728","24.3095","16.6423","16.6423","12315.1","11086.7","2","0","3.18237","16.7907",2022-07-21 12:30:00
"5466","13:00:00",2022-07-21,"--------","1.14566","0.663856","756.342","55.8877","54.1454","27.8994","22.1055","53.6359","28.9817","26.2109","12.2987","22.5095","24.2461","16.6272","16.6465","12001.7","11060.6","0","1","9.64854","22.2759",2022-07-21 13:00:00
"5467","13:30:00",2022-07-21,"--------","4.82605","3.00138","756.293","55.8623","54.2239","27.9548","22.1008","53.058","28.1513","25.5096","12.1837","22.6995","24.4045","16.6789","16.6531","12258.3","10996.8","2","2","13.764","24.8838",2022-07-21 13:30:00
"5468","14:00:00",2022-07-21,"--------","6.3507","1.36916","756.912","55.8965","54.3337","28.0497","22.2006","55.6201","29.2015","26.4579","11.8387","22.5095","24.2144","16.6831","16.6785","12085.1","10976.9","0","1","23.7705","28.9708",2022-07-21 14:00:00
"5469","14:30:00",2022-07-21,"--------","5.67878","5.62447","756.567","56.0147","54.468","28.08","22.353","55.032","28.1777","25.4346","11.2925","22.3511","24.1194","16.6338","16.6558","12177.5","11086","2","3","22.0995","28.5123",2022-07-21 14:30:00
"5470","15:00:00",2022-07-21,"--------","3.18753","7.99383","757.461","56.2756","54.4457","28.1235","22.1997","56.0807","28.4118","25.6888","10.9188","22.1294","23.866","16.6862","16.6432","12068","10997.7","3","0","30.8137","32.446",2022-07-21 15:00:00
"5471","15:30:00",2022-07-21,"--------","4.76807","4.36456","757.843","56.3382","54.5245","28.2094","22.3541","55.4878","27.7073","25.0056","10.66","22.0977","23.866","16.6283","16.6695","12100.5","10984.4","1","1","29.7078","44.3155",2022-07-21 15:30:00
"5472","16:00:00",2022-07-21,"--------","9.0486","2.50903","757.847","56.1595","54.5812","28.4797","22.4573","56.6671","28.042","25.3066","10.4588","22.0344","23.8027","16.6744","16.6809","12082","11006","2","2","0","0",2022-07-21 16:00:00
"5473","16:30:00",2022-07-21,"--------","13.9041","3.1846","757.948","56.1015","54.0491","28.4888","22.4528","59.0332","28.6337","25.8405","10.1426","22.0344","23.8027","16.6319","16.6692","12438.9","11309.5","1","2","15.0822","5.79725",2022-07-21 16:30:00
"5474","17:00:00",2022-07-21,"--------","19.6097","9.50216","758.759","56.2683","54.3883","28.3928","22.5289","59.8965","29.2682","26.4108","10.1426","21.9077","23.676","16.6933","16.6789","12364.5","11245.5","1","0","12.5753","12.7415",2022-07-21 17:00:00
"5475","17:30:00",2022-07-21,"--------","14.2802","11.5229","758.807","56.4265","54.6196","28.315","22.5759","56.432","27.8766","25.1562","10.3726","21.971","23.7393","16.6667","16.6841","12451.4","11385.8","3","0","25.2093","17.8801",2022-07-21 17:30:00
"5476","18:00:00",2022-07-21,"--------","12.5597","12.8892","759.41","56.7486","54.8559","28.3114","22.4615","58.8285","28.7946","25.9389","10.3151","22.066","23.866","16.6431","16.6336","12325.4","11356","0","1","22.0172","26.4728",2022-07-21 18:00:00
"5477","18:30:00",2022-07-21,"--------","17.6327","11.7711","760.291","57.1791","55.2319","28.8067","22.7949","64.5691","29.7048","26.7546","9.13638","21.8443","23.6443","16.6722","16.6835","12337.3","11380.9","2","0","35.3537","29.0406",2022-07-21 18:30:00
"5478","19:00:00",2022-07-21,"--------","11.4269","14.3677","760.9","57.278","55.278","28.5539","22.7548","61.4586","28.797","25.937","9.42386","21.8443","23.6443","16.6511","16.6844","12255.8","11229.9","2","1","42.3047","37.7127",2022-07-21 19:00:00
"5479","19:30:00",2022-07-21,"--------","10.5435","8.61977","761.277","57.3941","55.6063","28.8289","22.7632","64.6699","28.7305","25.8275","8.47516","21.7176","23.5493","16.6653","16.6464","12487.6","11408","0","0","42.5243","31.0015",2022-07-21 19:30:00
"5480","20:00:00",2022-07-21,"--------","12.0726","10.1832","761.487","57.7234","55.6498","28.9829","23.0119","65.7385","28.7783","25.9144","8.07269","21.5276","23.3276","16.6788","16.6901","12351.6","11207.9","1","0","60.3053","38.806",2022-07-21 20:00:00
"5481","20:30:00",2022-07-21,"--------","15.8176","8.57333","761.649","58.0092","56.035","29.0697","22.9376","70.6023","29.8936","26.9633","7.32523","21.2742","23.0425","16.6827","16.6403","12335.7","11260","3","0","61.6981","50.1399",2022-07-21 20:30:00
"5482","21:00:00",2022-07-21,"--------","13.9698","7.90063","762.69","58.1226","56.0845","28.8656","22.943","62.5076","27.1636","24.4543","7.64146","21.1792","22.9792","16.661","16.684","12521.9","11188.1","1","0","62.2266","39.1511",2022-07-21 21:00:00
"5483","21:30:00",2022-07-21,"--------","9.98051","6.13241","762.986","58.3903","56.3599","29.2472","23.1898","65.2988","26.6366","23.9809","6.72151","21.2425","23.0425","16.6708","16.7079","12339.7","11389.9","2","1","71.0243","51.7938",2022-07-21 21:30:00
"5484","22:00:00",2022-07-21,"--------","11.9436","11.5483","763.471","58.4722","56.5167","29.3279","23.1559","68.2661","27.5345","24.8311","6.34778","21.0208","22.7892","16.6409","16.6563","12218.7","11099.6","2","0","70.653","58.8364",2022-07-21 22:00:00
"5485","22:30:00",2022-07-21,"--------","13.5826","8.80465","763.618","58.7742","56.7922","29.5593","23.3216","71.3857","27.0588","24.3545","5.25534","20.8625","22.6625","16.6936","16.644","12405.4","11335.1","0","0","94.9991","65.3862",2022-07-21 22:30:00
"5486","23:00:00",2022-07-21,"--------","19.6802","18.0318","764.423","58.728","56.7835","29.5758","23.5198","70.7003","27.0025","24.3043","5.39908","20.8941","22.6941","16.655","16.6507","12122","11340.1","2","0","103.104","69.3477",2022-07-21 23:00:00
"5487","23:30:00",2022-07-21,"--------","20.1713","14.3055","764.737","59.2526","57.2391","29.8504","23.7011","79.7743","27.1264","24.3653","3.35794","20.5774","22.4091","16.6583","16.63","12099","11456.4","1","0","113.443","87.5526",2022-07-21 23:30:00
"5488","00:00:00",2022-07-22,"--------","25.6562","19.2435","765.113","59.6358","57.675","30.446","23.93","84.6311","27.3626","24.5718","2.32299","20.2607","22.0924","16.7176","16.6395","12200","11082","2","0","0","0",2022-07-22 00:00:00
"5489","00:30:00",2022-07-22,"--------","39.7634","23.4633","765.042","59.2853","55.0137","30.1868","23.763","88.5581","28.7748","25.5926","1.97801","19.7856","21.7756","16.6879","16.6744","12400.3","10858.7","2","0","5.88871","14.5223",2022-07-22 00:30:00
"5490","01:00:00",2022-07-22,"--------","50.1448","38.5065","765.476","59.5671","55.223","30.4619","23.8216","89.0859","28.9384","25.6872","1.83427","19.6272","21.6489","16.7191","16.6454","12302.5","10998.8","0","1","29.2289","27.3512",2022-07-22 01:00:00
"5491","01:30:00",2022-07-22,"--------","37.4814","26.304","765.519","59.6846","55.441","30.3348","23.8937","89.0928","28.3273","25.237","1.46054","19.5639","21.5222","16.6944","16.661","12452.6","10966.6","2","0","33.5079","26.1411",2022-07-22 01:30:00
"5492","02:00:00",2022-07-22,"--------","28.6555","24.8987","765.912","60.1377","55.9073","30.3524","24.1879","91.7146","27.617","24.6048","0.684328","19.5956","21.5539","16.6571","16.6565","12324.4","11013.9","0","0","57.5952","41.2974",2022-07-22 02:00:00
"5493","02:30:00",2022-07-22,"--------","35.4402","26.3504","765.769","60.1176","55.7481","30.6226","23.9537","92.8563","28.559","25.4888","0.885568","19.4689","21.3956","16.6653","16.6813","12375.7","10713.4","1","3","68.5556","60.5592",2022-07-22 02:30:00
"5494","03:00:00",2022-07-22,"--------","26.8956","19.7101","765.596","60.1839","55.8488","30.4321","24.1569","93.2703","27.9176","24.9638","0.540586","19.5322","21.4272","16.652","16.685","12578.3","10830.5","2","3","74.7363","65.8873",2022-07-22 03:00:00
"5495","03:30:00",2022-07-22,"--------","14.0304","13.9564","765.98","60.3307","56.0847","30.7565","24.2184","94.1076","27.1338","24.2612","-0.0918804","19.4372","21.3322","16.656","16.6781","12322","10772.2","0","0","74.1987","67.2904",2022-07-22 03:30:00
"5496","04:00:00",2022-07-22,"--------","9.61174","12.0618","765.621","60.3143","55.9769","30.6981","24.1718","95.0504","27.0272","24.1647","-0.350617","19.3738","21.2689","16.6572","16.6515","12293.6","10652","3","2","86.6868","71.3002",2022-07-22 04:00:00
"5497","04:30:00",2022-07-22,"--------","12.9627","2.5306","766.432","60.3605","56.0726","30.7122","24.3685","96.1821","28.3192","25.3634","-0.00563494","19.1838","21.0472","16.7126","16.7219","12223.2","10860.4","2","1","95.4711","20.0441",2022-07-22 04:30:00
"5498","05:00:00",2022-07-22,"--------","10.529","6.40908","766.349","60.6025","56.0975","30.6406","24.2364","95.6748","27.566","24.6882","-0.350617","19.1521","21.0155","16.6447","16.6741","12298.5","10707.3","1","0","98.656","19.2776",2022-07-22 05:00:00
"5499","05:30:00",2022-07-22,"--------","12.9593","6.96904","766.561","60.6521","56.453","30.9252","24.3277","96.2036","27.6051","24.7221","-0.465611","19.0888","20.9521","16.678","16.6529","12256.7","10770.5","2","0","97.517","27.6694",2022-07-22 05:30:00
